Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename,Names,Hits
585,19 December 1780,1780-01-19,ROESSLI,7,Hr. Akermann von Hentschikon f. 2. SCHWANEN Hr. Wepfer von Dieffenhoffen. f. 4. 2 Landl.,585,0248.txt,"Hr. Akermann von Hentschikon, SCHWANEN Hr, Wepfer von Dieffenhoffen",". Akermann  (https://de.wikipedia.org/wiki/Akermann-Hasslacher https://de.wikipedia.org/wiki/Akermann https://de.wikipedia.org/wiki/%C3%85kermanit https://de.wikipedia.org/wiki/Akerman_(Adelsgeschlecht) https://de.wikipedia.org/wiki/Ackermannfunktion https://de.wikipedia.org/wiki/Ackermann_(Familienname) https://de.wikipedia.org/wiki/Der_Ackermann_aus_B%C3%B6hmen https://de.wikipedia.org/wiki/Akerman_Island https://de.wikipedia.org/wiki/Acker-Mannsschild https://de.wikipedia.org/wiki/Ackermannviridae), SCHWANEN Hr (https://de.wikipedia.org/wiki/Schwanenorden https://de.wikipedia.org/wiki/Der_Schwanenprinz_%E2%80%93_Lebe_deinen_Traum https://de.wikipedia.org/wiki/Die_Schwanenprinzessin https://de.wikipedia.org/wiki/Schwanenrittersage https://de.wikipedia.org/wiki/Schwanenhals_(Halterung) https://de.wikipedia.org/wiki/Schwanenbrunnen_(Zwickau) https://de.wikipedia.org/wiki/Schwanenhalsdeformit%C3%A4t https://de.wikipedia.org/wiki/Das_Schwanenhaus https://de.wikipedia.org/wiki/Schwaanhavel https://de.wikipedia.org/wiki/Schwanenhals-Sternmoos), SCHWANEN  (https://de.wikipedia.org/wiki/Schwanensee https://de.wikipedia.org/wiki/Schwanenstadt https://de.wikipedia.org/wiki/Schwanenberg https://de.wikipedia.org/wiki/Schwanenblume https://de.wikipedia.org/wiki/Schwanenwerder https://de.wikipedia.org/wiki/Schwanenpelz_der_Marlene_Dietrich https://de.wikipedia.org/wiki/Schwanenburg https://de.wikipedia.org/wiki/Schwanengesang_(Film) https://de.wikipedia.org/wiki/Schwanengans https://de.wikipedia.org/wiki/Schwanenkirche_(Roes)), Wepfer  (https://de.wikipedia.org/wiki/Wepfer https://de.wikipedia.org/wiki/Weppersdorf https://de.wikipedia.org/wiki/Weferlingen https://de.wikipedia.org/wiki/Weppersdorf_(Adelsdorf) https://de.wikipedia.org/wiki/Weper https://de.wikipedia.org/wiki/Weferlinger_Heimstolz https://de.wikipedia.org/wiki/Welferode_(Homberg) https://de.wikipedia.org/wiki/Weper,_Gladeberg_und_Aschenburg https://de.wikipedia.org/wiki/Weferlingsen https://de.wikipedia.org/wiki/Werfer-Brigade_1_(Wehrmacht))"
586,20 December 1780,1780-01-20,SCHWERDT,1,Mr. Hanhardt de Geneve. Dupleffy de Strafsburg. Schalch von Schaffhausen.,586,0250.txt,"Mr. Hanhardt de Geneve, Dupleffy de Strafsburg, Schalch von Schaffhausen",Schalch  (https://de.wikipedia.org/wiki/Schalch https://de.wikipedia.org/wiki/Schalchen_(Ober%C3%B6sterreich) https://de.wikipedia.org/wiki/Schalch_(Familienname) https://de.wikipedia.org/wiki/Schalch_(Chiemsee) https://de.wikipedia.org/wiki/Schalchener_Brunnbach https://de.wikipedia.org/wiki/Schalchham https://de.wikipedia.org/wiki/Schalchen_ZH https://de.wikipedia.org/wiki/Schalchen_(Gemeinde_Tacherting) https://de.wikipedia.org/wiki/Schalchen_(Gemeinde_Treubach) https://de.wikipedia.org/wiki/Schalchen)
587,20 December 1780,1780-01-20,STORCHEN,2,Blaſius Frey von Errendingen. 2 Salz Fuhrmann von Klingnau.,587,0250.txt,Blaſius Frey von Errendingen,
588,20 December 1780,1780-01-20,ADLER,3,Mr. Dubois de Lausanne. 4 Landl.,588,0250.txt,Mr. Dubois de Lausanne,
589,20 December 1780,1780-01-20,RAABEN,5,Mr. Chriſtoff Caſſi di Bergamo f. 4. Melchior Herner von Aelen. Joh. Steiger von Oberglatt. Anton Mächler von Lachen. Franz Herby aus dem Ellſaſſ. 2 Leipziger Fuhrleuth.,589,0250.txt,"Mr. Chriſtoff Caſſi di Bergamo, Melchior Herner von Aelen, Joh. Steiger von Oberglatt, Anton Mächler von Lachen, Franz Herby aus dem Ellſaſſ",
590,20 December 1780,1780-01-20,LEUEN,8,Hr. Keusch von Meriſchwanden f. 2. 2 Landl. 2 Handw.,590,0250.txt,Hr. Keusch von Meriſchwanden,. Keusch  (https://de.wikipedia.org/wiki/Keuschheit https://de.wikipedia.org/wiki/Keuschheitsg%C3%BCrtel https://de.wikipedia.org/wiki/Keuschheitsprobe https://de.wikipedia.org/wiki/Keuschheitskommission https://de.wikipedia.org/wiki/Keusche_Kuckuckshummel https://de.wikipedia.org/wiki/Die_keusche_Susanne_(Operette) https://de.wikipedia.org/wiki/Keuschorchis https://de.wikipedia.org/wiki/Keuschhaltung https://de.wikipedia.org/wiki/Die_keusche_Susanne_(1926) https://de.wikipedia.org/wiki/Keuschlingen)
591,20 December 1780,1780-01-20,ROESSLI,7,Ein Frankfuhrter Fuhrmann. SCHWANEN Hr. Wepfer von Dieffenhoffen. f. 3. Rietter von Winterthur. 2 Landl.,591,0250.txt,"SCHWANEN Hr, Wepfer von Dieffenhoffen, Rietter von Winterthur","SCHWANEN Hr (https://de.wikipedia.org/wiki/Schwanenorden https://de.wikipedia.org/wiki/Der_Schwanenprinz_%E2%80%93_Lebe_deinen_Traum https://de.wikipedia.org/wiki/Die_Schwanenprinzessin https://de.wikipedia.org/wiki/Schwanenrittersage https://de.wikipedia.org/wiki/Schwanenhals_(Halterung) https://de.wikipedia.org/wiki/Schwanenbrunnen_(Zwickau) https://de.wikipedia.org/wiki/Schwanenhalsdeformit%C3%A4t https://de.wikipedia.org/wiki/Das_Schwanenhaus https://de.wikipedia.org/wiki/Schwaanhavel https://de.wikipedia.org/wiki/Schwanenhals-Sternmoos), SCHWANEN  (https://de.wikipedia.org/wiki/Schwanensee https://de.wikipedia.org/wiki/Schwanenstadt https://de.wikipedia.org/wiki/Schwanenberg https://de.wikipedia.org/wiki/Schwanenblume https://de.wikipedia.org/wiki/Schwanenwerder https://de.wikipedia.org/wiki/Schwanenpelz_der_Marlene_Dietrich https://de.wikipedia.org/wiki/Schwanenburg https://de.wikipedia.org/wiki/Schwanengesang_(Film) https://de.wikipedia.org/wiki/Schwanengans https://de.wikipedia.org/wiki/Schwanenkirche_(Roes)), Wepfer  (https://de.wikipedia.org/wiki/Wepfer https://de.wikipedia.org/wiki/Weppersdorf https://de.wikipedia.org/wiki/Weferlingen https://de.wikipedia.org/wiki/Weppersdorf_(Adelsdorf) https://de.wikipedia.org/wiki/Weper https://de.wikipedia.org/wiki/Weferlinger_Heimstolz https://de.wikipedia.org/wiki/Welferode_(Homberg) https://de.wikipedia.org/wiki/Weper,_Gladeberg_und_Aschenburg https://de.wikipedia.org/wiki/Weferlingsen https://de.wikipedia.org/wiki/Werfer-Brigade_1_(Wehrmacht)), Rietter  (https://de.wikipedia.org/wiki/Rietter https://de.wikipedia.org/wiki/Rietberg https://de.wikipedia.org/wiki/Rieterkirche_St._Marien_und_Christophorus https://de.wikipedia.org/wiki/Riester-Rente https://de.wikipedia.org/wiki/Rietberger_Emsniederung_mit_Steinhorster_Becken https://de.wikipedia.org/wiki/Ritterkreuz_des_Eisernen_Kreuzes https://de.wikipedia.org/wiki/Ritterorden_vom_Heiligen_Grab_zu_Jerusalem https://de.wikipedia.org/wiki/Ritter https://de.wikipedia.org/wiki/Rieter https://de.wikipedia.org/wiki/Ritter_Rost)"
592,21 December 1780,1780-01-21,SCHWERDT,1,Nr. Gigot de Neufchatel. Mr. Roux de Geneve. Wild von Amsterdam. Krauß. Hr. Baur von Wienn. Fornaro von Rapperschweil.,592,0252.txt,"Nr. Gigot de Neufchatel, Mr. Roux de Geneve, Wild von Amsterdam, Krauß, Hr. Baur von Wienn, Fornaro von Rapperschweil","Wild  (https://de.wikipedia.org/wiki/Wild https://de.wikipedia.org/wiki/Wildschwein https://de.wikipedia.org/wiki/Wilde_Malve https://de.wikipedia.org/wiki/Wildeshausen https://de.wikipedia.org/wiki/Wilder_Mann https://de.wikipedia.org/wiki/Wilder_(Fernsehserie) https://de.wikipedia.org/wiki/Wildemann https://de.wikipedia.org/wiki/Wildnis https://de.wikipedia.org/wiki/Wildkatzenfell https://de.wikipedia.org/wiki/Wildberg_(Schwarzwald)), Krauß (https://de.wikipedia.org/wiki/Krau%C3%9F https://de.wikipedia.org/wiki/Krauss-Maffei https://de.wikipedia.org/wiki/Krauss-Maffei_ML_4000_C%E2%80%99C%E2%80%99 https://de.wikipedia.org/wiki/Krauss-Maffei_ML_2200_C%E2%80%99C%E2%80%99 https://de.wikipedia.org/wiki/Krauss-Helmholtz-Lenkgestell https://de.wikipedia.org/wiki/Krauss-Maffei_Wegmann_FLW https://de.wikipedia.org/wiki/Krauss-Maffei_M_700_C https://de.wikipedia.org/wiki/Krau%C3%9F-Pyramide https://de.wikipedia.org/wiki/Krauss-Maffei_ML_700_C https://de.wikipedia.org/wiki/Krau%C3%9Fnitz), . Baur  (https://de.wikipedia.org/wiki/Bauru https://de.wikipedia.org/wiki/Baureihenschema_der_DB https://de.wikipedia.org/wiki/Baur_Versand https://de.wikipedia.org/wiki/Baureihenschema_von_Kry%C5%A1p%C3%ADn https://de.wikipedia.org/wiki/Baur_(Familienname) https://de.wikipedia.org/wiki/Baureihenschema_in_Japan https://de.wikipedia.org/wiki/Baurecht_(Deutschland) https://de.wikipedia.org/wiki/Baureihenschema_der_Deutschen_Reichsbahn https://de.wikipedia.org/wiki/Baureihenschema_der_Schwedischen_Staatsbahnen https://de.wikipedia.org/wiki/Baur_au_Lac), Fornaro  (https://de.wikipedia.org/wiki/Fornaro https://de.wikipedia.org/wiki/Fornaroli https://de.wikipedia.org/wiki/FortaRock_Festival https://de.wikipedia.org/wiki/Forna%C3%A7on https://de.wikipedia.org/wiki/Fornarina https://de.wikipedia.org/wiki/Forza_Rossa_Racing https://de.wikipedia.org/wiki/Fornarelli https://de.wikipedia.org/wiki/Fornara https://de.wikipedia.org/wiki/Fornarini https://de.wikipedia.org/wiki/Fornaris)"
593,21 December 1780,1780-01-21,STORCHEN,2,Hr. Jacob Weber von Schaffhausen. 30 Schwaben.,593,0252.txt,Hr. Jacob Weber von Schaffhausen,. Jacob Weber  (https://de.wikipedia.org/wiki/Jacob_Weber https://de.wikipedia.org/wiki/Jacob_Eberhard_Gailer https://de.wikipedia.org/wiki/Jacob_Eber https://de.wikipedia.org/wiki/Jakob_Weber_(Schriftsteller) https://de.wikipedia.org/wiki/Jakob_von_Weber https://de.wikipedia.org/wiki/Jakob_Weber_(Heimatforscher) https://de.wikipedia.org/wiki/Jakob_Weber)
594,21 December 1780,1780-01-21,ADLER,3,16 Schwaben 5 Landl. 2 Handw.,594,0252.txt,,
595,21 December 1780,1780-01-21,HIRSCHEN,4,Hr. Michael Kern von Bamberg f. 3. Muße. Hr. Mich. Winckler v. Schlettlingen. f. 3. Hausheer von Chaam. Eberwein von Weittichen. Jgfr. Gutin von Baaden. 16 Schwaben. 4 Landl.,595,0252.txt,"Hr. Michael Kern von Bamberg, Muße, Hr. Mich, Winckler von Schlettlingen, Hausheer von Chaam, Eberwein von Weittichen, Jgfr. Gutin von Baaden",". Michael Kern  (https://de.wikipedia.org/wiki/Michael_Kern_(Bildhauer) https://de.wikipedia.org/wiki/Michael_Kernbach https://de.wikipedia.org/wiki/Michael_Kernberger https://de.wikipedia.org/wiki/Michael_Kern https://de.wikipedia.org/wiki/Michael_of_Kent https://de.wikipedia.org/wiki/Michael_Kerkloh https://de.wikipedia.org/wiki/Michael_Kersting_(Musikproduzent) https://de.wikipedia.org/wiki/Michael_Kearney https://de.wikipedia.org/wiki/Michael_Bernhard_(Politiker) https://de.wikipedia.org/wiki/Michael_K%C3%B6rner_(Kommentator)), Muße (https://de.wikipedia.org/wiki/Mu%C3%9Fe https://de.wikipedia.org/wiki/Musselin https://de.wikipedia.org/wiki/Mussen_(M%C3%BCnchberg) https://de.wikipedia.org/wiki/Mussen_(K%C3%A4rnten) https://de.wikipedia.org/wiki/Musselinglas https://de.wikipedia.org/wiki/Musseque https://de.wikipedia.org/wiki/Mussenhausen https://de.wikipedia.org/wiki/Musselshell_County https://de.wikipedia.org/wiki/Musselburgh https://de.wikipedia.org/wiki/Mussende), Hr. Mich (https://de.wikipedia.org/wiki/H._Michael_Shepard https://de.wikipedia.org/wiki/H._Richard_Niebuhr https://de.wikipedia.org/wiki/H._Richard_Crane https://de.wikipedia.org/wiki/Hl._Michael https://de.wikipedia.org/wiki/Hemichromis_elongatus https://de.wikipedia.org/wiki/Hamich https://de.wikipedia.org/wiki/Hemichromis https://de.wikipedia.org/wiki/Hamichlol https://de.wikipedia.org/wiki/Hemichromis_camerounensis https://de.wikipedia.org/wiki/Hrichou), . Mich (https://de.wikipedia.org/wiki/Michael_Schumacher https://de.wikipedia.org/wiki/Michael_Jackson https://de.wikipedia.org/wiki/Michael_Kretschmer https://de.wikipedia.org/wiki/Michael_Jordan https://de.wikipedia.org/wiki/Michelangelo https://de.wikipedia.org/wiki/Michel_Foucault https://de.wikipedia.org/wiki/Michigan https://de.wikipedia.org/wiki/Michelangelo_Merisi_da_Caravaggio https://de.wikipedia.org/wiki/Michail_Sergejewitsch_Gorbatschow https://de.wikipedia.org/wiki/Michael_St%C3%BCrzenberger), Winckler  (https://de.wikipedia.org/wiki/Winckler https://de.wikipedia.org/wiki/Wincklerbad https://de.wikipedia.org/wiki/Winckler-Denkmal https://de.wikipedia.org/wiki/Wincklers_Garten https://de.wikipedia.org/wiki/Winckler_Palast https://de.wikipedia.org/wiki/Winklern https://de.wikipedia.org/wiki/Winkler_(Familienname) https://de.wikipedia.org/wiki/Winkler%2BD%C3%BCnnebier https://de.wikipedia.org/wiki/Winkler_Unternehmensgruppe https://de.wikipedia.org/wiki/Winklern_bei_Oberw%C3%B6lz), Hausheer  (https://de.wikipedia.org/wiki/Hausheer https://de.wikipedia.org/wiki/Haus_Heeren https://de.wikipedia.org/wiki/Haus_Heerweg_2_(LVR-Klinik_D%C3%BCren) https://de.wikipedia.org/wiki/Haus_Heerweg_12_(LVR-Klinik_D%C3%BCren) https://de.wikipedia.org/wiki/Haus_Heerweg_14_(LVR-Klinik_D%C3%BCren) https://de.wikipedia.org/wiki/Haus_Heerweg_18_(LVR-Klinik_D%C3%BCren) https://de.wikipedia.org/wiki/Haus_Heerweg_22_(LVR-Klinik_D%C3%BCren) https://de.wikipedia.org/wiki/Haus_Heerweg_20_(LVR-Klinik_D%C3%BCren) https://de.wikipedia.org/wiki/Haus_Heerweg_6_(LVR-Klinik_D%C3%BCren) https://de.wikipedia.org/wiki/Haus_Heerweg_8_(LVR-Klinik_D%C3%BCren)), Eberwein  (https://de.wikipedia.org/wiki/Eberwein https://de.wikipedia.org/wiki/Eberweis https://de.wikipedia.org/wiki/Eberwin_(Berchtesgaden) https://de.wikipedia.org/wiki/Eberwin_von_Cronberg https://de.wikipedia.org/wiki/Eberwin_III._von_Bentheim-Steinfurt https://de.wikipedia.org/wiki/Eberlein-kompakter_Raum https://de.wikipedia.org/wiki/Eberwin_von_Helfenstein https://de.wikipedia.org/wiki/Eberlein https://de.wikipedia.org/wiki/Eberwin_von_Kransberg https://de.wikipedia.org/wiki/Eberwin_von_Rodach)"
596,21 December 1780,1780-01-21,RAABEN,5,Mr. Christoff Cassi di Bergamo f. 4. Melchior Perner von Aelen. Joh. Steiger von Oberglatt. Diethelm von Lachen f. 4. Meyer von Lenzburg. Franz Herby aus dem Elſaſſ. Rudolph Zwikj von Glarus. 9 Landl. 3 Handw.,596,0252.txt,"Mr. Christoff Cassi di Bergamo, Melchior Perner von Aelen, Joh. Steiger von Oberglatt, Diethelm von Lachen, Meyer von Lenzburg, Franz Herby aus dem Elſaſſ, Rudolph Zwikj von Glarus","Diethelm  (https://de.wikipedia.org/wiki/Diethelm https://de.wikipedia.org/wiki/Diethelm_Wallwiener https://de.wikipedia.org/wiki/Diethelm_Koch https://de.wikipedia.org/wiki/Diethelm_Klippel https://de.wikipedia.org/wiki/Diethelm_Scheer https://de.wikipedia.org/wiki/Diethelm_Lavater https://de.wikipedia.org/wiki/Diethelm_Ferner https://de.wikipedia.org/wiki/Diethelm_Blecking https://de.wikipedia.org/wiki/Diethelm_Hoffmann_(Architekt) https://de.wikipedia.org/wiki/Diethelm_Strauch), Meyer  (https://de.wikipedia.org/wiki/Meyer https://de.wikipedia.org/wiki/Meyer_Werft https://de.wikipedia.org/wiki/Meyers_Konversations-Lexikon https://de.wikipedia.org/wiki/Meyer_Lansky https://de.wikipedia.org/wiki/Meyer_Burger_Technology https://de.wikipedia.org/wiki/Meyer_Turku https://de.wikipedia.org/wiki/Meyer_%26_Beck_Handels_KG https://de.wikipedia.org/wiki/Meyer-Optik https://de.wikipedia.org/wiki/Meyer_%26_Meyer https://de.wikipedia.org/wiki/Meyernberg)"
597,21 December 1780,1780-01-21,LEUEN,8,Hr. Hauweiler von Merischwanden f. 2. Firtz von Tägerfelden f. 2. Weissenbach aus Tyrol. 7 Landl. Madm. Bolquier von Ludwigsburg.,597,0252.txt,"Hr. Hauweiler von Merischwanden, Firtz von Tägerfelden, Weissenbach aus Tyrol, Madm. Bolquier von Ludwigsburg",". Hauweiler  (https://de.wikipedia.org/wiki/Hausweiler https://de.wikipedia.org/wiki/Heuweiler https://de.wikipedia.org/wiki/Hausweiler_(Weilerswist) https://de.wikipedia.org/wiki/Hanweiler_(Winnenden) https://de.wikipedia.org/wiki/Hanweiler_Sattel https://de.wikipedia.org/wiki/Hanweiler_(Rilchingen) https://de.wikipedia.org/wiki/Hanweiler https://de.wikipedia.org/wiki/Hausweiler_(Begriffskl%C3%A4rung)), Firtz  (https://de.wikipedia.org/wiki/Firth-of-Tay-Br%C3%BCcke https://de.wikipedia.org/wiki/Firth_of_Forth https://de.wikipedia.org/wiki/Fitzcarraldo https://de.wikipedia.org/wiki/Firth_of_Clyde https://de.wikipedia.org/wiki/Fritzlar https://de.wikipedia.org/wiki/Fritz_Haber https://de.wikipedia.org/wiki/Fritz!Box https://de.wikipedia.org/wiki/Fritz_Lang https://de.wikipedia.org/wiki/Firth_of_Thames https://de.wikipedia.org/wiki/Fritz_Walter), . Bolquier  (https://de.wikipedia.org/wiki/Bolqu%C3%A8re https://de.wikipedia.org/wiki/Bosquier)"
598,21 December 1780,1780-01-21,ROESSLI,7,Ein Frankfuhrter Fuhrmann. f. 2. Leontj Lieberheer von Utznach. 3 Landl. 3 Brisgäuer Tuchhändler.,598,0252.txt,Leontj Lieberheer von Utznach,
599,21 December 1780,1780-01-21,SCHWANEN,6,Hr. Fischli von Diessenhoffen. f. 3. Däppeler von Tägerfelden f. 3. 3 Schwaben. 7 Landl.,599,0252.txt,"Hr. Fischli von Diessenhoffen, Däppeler von Tägerfelden",". Fischli  (https://de.wikipedia.org/wiki/Fischlift https://de.wikipedia.org/wiki/Fischli_%26_Weiss https://de.wikipedia.org/wiki/Fischli https://de.wikipedia.org/wiki/Fischlin https://de.wikipedia.org/wiki/Fischle_(Omnibusunternehmen) https://de.wikipedia.org/wiki/Fischingen_(Baden) https://de.wikipedia.org/wiki/Fischlham https://de.wikipedia.org/wiki/Fischland-Dar%C3%9F-Zingst https://de.wikipedia.org/wiki/Fischl%C3%A4use https://de.wikipedia.org/wiki/Fischlaken), Däppeler  (https://de.wikipedia.org/wiki/D%C3%BCppeler_M%C3%BChle https://de.wikipedia.org/wiki/D%C3%BCppeler_Schanzen-Marsch https://de.wikipedia.org/wiki/D%C3%BCppeler_Forst https://de.wikipedia.org/wiki/D%C3%BCppeler_Schanzen https://de.wikipedia.org/wiki/D%C3%BCppeler_Sturmkreuz https://de.wikipedia.org/wiki/Deppeler)"
600,26 December 1780,1780-01-26,SCHWERDT,1,Mr. Gigot. Mr. Barold de Neufchatel. Alchimio de Neaple. Steiner von Winterthur. Roux. Mr. Gutta de Geneve.,600,0258.txt,"Mr. Gigot, Mr. Barold de Neufchatel, Alchimio de Neaple, Steiner von Winterthur, Roux, Mr. Gutta de Geneve",". Gigot (https://de.wikipedia.org/wiki/G%C3%8D_G%C3%B8ta https://de.wikipedia.org/wiki/Gigot,_der_Stumme_vom_Montmartre https://de.wikipedia.org/wiki/G%C3%8D_G%C3%B8ta/B68_Toftir https://de.wikipedia.org/wiki/Gigot https://de.wikipedia.org/wiki/Gigot%C3%A4rmel https://de.wikipedia.org/wiki/Gigon/Guyer https://de.wikipedia.org/wiki/Gigolo https://de.wikipedia.org/wiki/Giotto_di_Bondone https://de.wikipedia.org/wiki/Gigathlon https://de.wikipedia.org/wiki/Gigondas_(Weinbaugebiet)), Steiner  (https://de.wikipedia.org/wiki/Steiner https://de.wikipedia.org/wiki/Steinerne_Br%C3%BCcke https://de.wikipedia.org/wiki/Steinerkirchen_an_der_Traun https://de.wikipedia.org/wiki/Steinerei https://de.wikipedia.org/wiki/Steinernes_Haus_(Frankfurt_am_Main) https://de.wikipedia.org/wiki/Steinernes_Meer https://de.wikipedia.org/wiki/Steiner_(Familienname) https://de.wikipedia.org/wiki/Steiner_%E2%80%93_Das_Eiserne_Kreuz https://de.wikipedia.org/wiki/Steinerne_Bibel_(Sch%C3%B6ngrabern) https://de.wikipedia.org/wiki/Steinerbaumproblem), Roux (https://de.wikipedia.org/wiki/Roux https://de.wikipedia.org/wiki/Roux-en-Y-Magenbypass https://de.wikipedia.org/wiki/Roux_(Familienname) https://de.wikipedia.org/wiki/Rouxmesnil-Bouteilles https://de.wikipedia.org/wiki/Rouxantra_Ntoumitreskou https://de.wikipedia.org/wiki/Roux-Methode https://de.wikipedia.org/wiki/Rouxeville https://de.wikipedia.org/wiki/Rouxel_et_Cie https://de.wikipedia.org/wiki/Roux-Insel https://de.wikipedia.org/wiki/Roux-Prinzip)"
601,26 December 1780,1780-01-26,STORCHEN,2,3 Landl. 3 Handw.,601,0258.txt,,
602,26 December 1780,1780-01-26,ADLER,3,Mr. Dubois de Lausanne. 5 Handw. 6 Landl.,602,0258.txt,Mr. Dubois de Lausanne,
603,26 December 1780,1780-01-26,HIRSCHEN,4,Jr. Michael Kern von Bamberg f. 3. Muse. Hr. Mich. Winckler v. Schlettingen. f. 3. Leonhard Fornaro von Langensee. Math. Schoop aus dem Margraffen-land. Georg Geng von Betterkingen. 4 Handw. 6 Landl.,603,0258.txt,UNABLE TO PARSE,
604,26 December 1780,1780-01-26,RAABEN,5,Mr. Christoff Cassi di Bergamo f. 4. Melchior Herner von Aelen. Joh. Steiger von Oberglatt. Trutmann von Schweiz. Sigmund Hauser von Speichingen. Wenck von Lachen f. 2. 5 Landl.,604,0258.txt,UNABLE TO PARSE,
605,26 December 1780,1780-01-26,LEUEN,8,2 Landl. 5 Handw.,605,0258.txt,,
606,26 December 1780,1780-01-26,ROESSLI,7,8 Handw.,606,0258.txt,,
607,26 December 1780,1780-01-26,SCHWANEN,6,Ein Landmann.,607,0258.txt,,
608,27 December 1780,1780-01-27,SCHWERDT,1,Mr. Gigot. de Neufchatel. Alchimio de Neaple. Roux. Mr. Gutta de Geneve. Millard de Challon. Ryhener von Basel. Ein Capaunen-händler de Belfort.,608,0260.txt,"Mr. Gigot, de Neufchatel, Alchimio de Neaple, Roux, Mr. Gutta de Geneve, Millard de Challon, Ryhener von Basel",". Gigot (https://de.wikipedia.org/wiki/G%C3%8D_G%C3%B8ta https://de.wikipedia.org/wiki/Gigot,_der_Stumme_vom_Montmartre https://de.wikipedia.org/wiki/G%C3%8D_G%C3%B8ta/B68_Toftir https://de.wikipedia.org/wiki/Gigot https://de.wikipedia.org/wiki/Gigot%C3%A4rmel https://de.wikipedia.org/wiki/Gigon/Guyer https://de.wikipedia.org/wiki/Gigolo https://de.wikipedia.org/wiki/Giotto_di_Bondone https://de.wikipedia.org/wiki/Gigathlon https://de.wikipedia.org/wiki/Gigondas_(Weinbaugebiet)), Roux (https://de.wikipedia.org/wiki/Roux https://de.wikipedia.org/wiki/Roux-en-Y-Magenbypass https://de.wikipedia.org/wiki/Roux_(Familienname) https://de.wikipedia.org/wiki/Rouxmesnil-Bouteilles https://de.wikipedia.org/wiki/Rouxantra_Ntoumitreskou https://de.wikipedia.org/wiki/Roux-Methode https://de.wikipedia.org/wiki/Rouxeville https://de.wikipedia.org/wiki/Rouxel_et_Cie https://de.wikipedia.org/wiki/Roux-Insel https://de.wikipedia.org/wiki/Roux-Prinzip), Ryhener  (https://de.wikipedia.org/wiki/Rhener_Freitas https://de.wikipedia.org/wiki/Ryhiner)"
609,27 December 1780,1780-01-27,STORCHEN,2,Hr. Jacob Marx von Basel. Jacob Eichenberger von Brugg. 2 Schwaben.,609,0260.txt,"Hr. Jacob Marx von Basel, Jacob Eichenberger von Brugg",". Jacob Marx  (https://de.wikipedia.org/wiki/Jacob_Marx_(Politiker) https://de.wikipedia.org/wiki/Jacob_Marx https://de.wikipedia.org/wiki/Jacob_Markstr%C3%B6m https://de.wikipedia.org/wiki/Jacob_Marschak https://de.wikipedia.org/wiki/Jacob_Marmorosch https://de.wikipedia.org/wiki/Jacob_Maris https://de.wikipedia.org/wiki/Jacob_Marrel https://de.wikipedia.org/wiki/Jacob_Marquard_von_Glauburg https://de.wikipedia.org/wiki/Jacob_Markell https://de.wikipedia.org/wiki/Jakob_Marx_(Kirchenhistoriker,_1803))"
610,27 December 1780,1780-01-27,ADLER,3,3 Handw. 7 Landl.,610,0260.txt,,
611,27 December 1780,1780-01-27,RAABEN,5,Mr. Chriftoff Caffi di Bergamo f. 4. Melchior Herner von Aelen. Joh. Steiger von Oberglatt. Trutrmann von Schweiz. Wenck von Lachen f. 2. Carl Efsbich aus Sachsen. Ein Zurzacher Fuhrmann. 2 Landl. 3 Handw. LEUEN Hr. David Gampert von Stettfort f. 3. 4 Landl. 6 Handw.,611,0260.txt,"Mr. Chriftoff Caffi di Bergamo, Melchior Herner von Aelen, Joh. Steiger von Oberglatt, Trutrmann von Schweiz, Wenck von Lachen, Carl Efsbich aus Sachsen, LEUEN Hr, David Gampert von Stettfort","Trutrmann  (https://de.wikipedia.org/wiki/Trutmann https://de.wikipedia.org/wiki/Truttmann), Wenck  (https://de.wikipedia.org/wiki/Wenck https://de.wikipedia.org/wiki/Wencke_Myhre https://de.wikipedia.org/wiki/Wencke_Meteling https://de.wikipedia.org/wiki/Wenckstern_(Adelsgeschlecht) https://de.wikipedia.org/wiki/Wencke_Myhre_(Album) https://de.wikipedia.org/wiki/Wenckstern_(Automarke) https://de.wikipedia.org/wiki/Wencke_Barfoed https://de.wikipedia.org/wiki/Wencke_Dock https://de.wikipedia.org/wiki/Wenckebach-Periodik https://de.wikipedia.org/wiki/Wenck-Birgfeld), LEUEN Hr (https://de.wikipedia.org/wiki/Leu_Energie https://de.wikipedia.org/wiki/Leuengraben https://de.wikipedia.org/wiki/Leuenh%C3%A4un https://de.wikipedia.org/wiki/Leuenroth), LEUEN  (https://de.wikipedia.org/wiki/Leuenberger_Konkordie https://de.wikipedia.org/wiki/Leuengraben https://de.wikipedia.org/wiki/Leuenbergeria_bleo https://de.wikipedia.org/wiki/Leuenbergeria_guamacho https://de.wikipedia.org/wiki/Leuenbergeria_lychnidiflora https://de.wikipedia.org/wiki/Leuenbergeria_zinniiflora https://de.wikipedia.org/wiki/Leuenbergeria_portulacifolia https://de.wikipedia.org/wiki/Leuenbergeria_quisqueyana https://de.wikipedia.org/wiki/Leuenbergeria_aureiflora https://de.wikipedia.org/wiki/Leuenbergeria_marcanoi)"
