Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Raw Line,Visitor,Links,Filename
855,29 Augusti 1780,1780-08-29,ROTHHAUS,4,Brix aus Böhmen f. 2.,Brix aus Böhmen,Brix (https://de.wikipedia.org/wiki/Brix https://de.wikipedia.org/wiki/Brixen https://de.wikipedia.org/wiki/Brixen_im_Thale https://de.wikipedia.org/wiki/Brixner_Dom https://de.wikipedia.org/wiki/Brixlegg https://de.wikipedia.org/wiki/Brixton_Motorcycles https://de.wikipedia.org/wiki/Brixner_Domkreuzgang https://de.wikipedia.org/wiki/Brix_Schaumburg https://de.wikipedia.org/wiki/Brixentaler_Bauerntarock https://de.wikipedia.org/wiki/Brixental),../../ideas/ocr_mit_claude/0056.txt
856,29 Augusti 1780,1780-08-29,ROTHHAUS,4,Joh. Weinmann aus Bayern f. 4.,Joh. Weinmann aus Bayern,,../../ideas/ocr_mit_claude/0056.txt
857,29 Augusti 1780,1780-08-29,HIRSCHEN,5,Mr. Fornaro von Langenfee f. 2.,Mr. Fornaro von Langenfee,Fornaro (https://de.wikipedia.org/wiki/Fornaro https://de.wikipedia.org/wiki/Fornaroli https://de.wikipedia.org/wiki/FortaRock_Festival https://de.wikipedia.org/wiki/Forna%C3%A7on https://de.wikipedia.org/wiki/Fornarina https://de.wikipedia.org/wiki/Forza_Rossa_Racing https://de.wikipedia.org/wiki/Fornarelli https://de.wikipedia.org/wiki/Fornara https://de.wikipedia.org/wiki/Fornarini https://de.wikipedia.org/wiki/Fornaris),../../ideas/ocr_mit_claude/0056.txt
858,29 Augusti 1780,1780-08-29,HIRSCHEN,5,4 Landl.    1 Handw.,,,../../ideas/ocr_mit_claude/0056.txt
859,29 Augusti 1780,1780-08-29,RAABEN,6,"Hr. Helbling, Portrait-Mahler v. Wien.","Hr. Helbling, Portrait-Mahler von Wien",,../../ideas/ocr_mit_claude/0056.txt
860,29 Augusti 1780,1780-08-29,RAABEN,6,Nicol. zum Stein von Memmingen f. 2.,Nicol. zum Stein von Memmingen,,../../ideas/ocr_mit_claude/0056.txt
861,29 Augusti 1780,1780-08-29,RAABEN,6,Calandre. Mr Alzari de Milan f. 2.,"Calandre, Mr. Alzari de Milan","Calandre (https://de.wikipedia.org/wiki/Calandreta https://de.wikipedia.org/wiki/Calandrella https://de.wikipedia.org/wiki/Calandrella_brachydactyla https://de.wikipedia.org/wiki/Calandrella_rufescens https://de.wikipedia.org/wiki/Calandrella_cheleensis https://de.wikipedia.org/wiki/Calandrella_raytal https://de.wikipedia.org/wiki/Calandrella_blanfordi https://de.wikipedia.org/wiki/Calandrella_acutirostris https://de.wikipedia.org/wiki/Calandrella_eremica https://de.wikipedia.org/wiki/Calandrella_somalica), Alzari (https://de.wikipedia.org/wiki/Al_Zaria_men_al_tassanif_el_schia https://de.wikipedia.org/wiki/Alizarin https://de.wikipedia.org/wiki/Alzarri_Joseph https://de.wikipedia.org/wiki/Alarich_I. https://de.wikipedia.org/wiki/Al-Arisch https://de.wikipedia.org/wiki/Alvarinho https://de.wikipedia.org/wiki/Almariya https://de.wikipedia.org/wiki/Alarich_Weiss https://de.wikipedia.org/wiki/Alarich_Lenz https://de.wikipedia.org/wiki/Alarich_Wallner)",../../ideas/ocr_mit_claude/0056.txt
862,29 Augusti 1780,1780-08-29,RAABEN,6,Ant. Schifflin von Lachen.,Ant. Schifflin von Lachen,,../../ideas/ocr_mit_claude/0056.txt
863,29 Augusti 1780,1780-08-29,RAABEN,6,Ant. Pfister von Rothweil f. 2.,Ant. Pfister von Rothweil,,../../ideas/ocr_mit_claude/0056.txt
864,29 Augusti 1780,1780-08-29,RAABEN,6,Ignatj Straup von Kirchzarg f. 2.,Ignatj Straup von Kirchzarg,,../../ideas/ocr_mit_claude/0056.txt
865,29 Augusti 1780,1780-08-29,RAABEN,6,Math. Aegerli von Paffenweil f. 3.,Math. Aegerli von Paffenweil,,../../ideas/ocr_mit_claude/0056.txt
866,29 Augusti 1780,1780-08-29,RAABEN,6,Ant. Imhoof.    Franz Koch v. Bremgarten.,"Ant. Imhoof, Franz Koch von Bremgarten",", Franz Koch (https://de.wikipedia.org/wiki/Franz_Koch https://de.wikipedia.org/wiki/Franz_Koch_(Manager) https://de.wikipedia.org/wiki/Franz_Koch_(Germanist) https://de.wikipedia.org/wiki/Franz_Koch_(Kameramann) https://de.wikipedia.org/wiki/Franz_Kochmann https://de.wikipedia.org/wiki/Franz_Kohl_(Bildhauer) https://de.wikipedia.org/wiki/Franz_Hochmann https://de.wikipedia.org/wiki/Franz_Koci https://de.wikipedia.org/wiki/Franz_Kocian https://de.wikipedia.org/wiki/Franz_Hochstetter)",../../ideas/ocr_mit_claude/0056.txt
867,29 Augusti 1780,1780-08-29,RAABEN,6,Ant. Miet von Ammen.,Ant. Miet von Ammen,Ant. Miet (https://de.wikipedia.org/wiki/Antietam_Creek https://de.wikipedia.org/wiki/Antimetaboliten https://de.wikipedia.org/wiki/Antietam_National_Battlefield https://de.wikipedia.org/wiki/Antimetabole https://de.wikipedia.org/wiki/Antietam https://de.wikipedia.org/wiki/Anmietung),../../ideas/ocr_mit_claude/0056.txt
868,29 Augusti 1780,1780-08-29,RAABEN,6,1 Leipziger Fuhrmann.,,,../../ideas/ocr_mit_claude/0056.txt
869,29 Augusti 1780,1780-08-29,RAABEN,6,6 Landl.,,,../../ideas/ocr_mit_claude/0056.txt
870,29 Augusti 1780,1780-08-29,LEUEN,7,1 Landl. 9 Handw.,,,../../ideas/ocr_mit_claude/0056.txt
871,30 Augusti 1780,1780-08-30,SCHWERDT,1,Mr. Esmenjaud de Moulins.,Mr. Esmenjaud de Moulins,,../../ideas/ocr_mit_claude/0058.txt
872,30 Augusti 1780,1780-08-30,SCHWERDT,1,Baron Krefs. Baron von Holzfchuher.,Baron Krefs. Baron von Holzfchuher,,../../ideas/ocr_mit_claude/0058.txt
873,30 Augusti 1780,1780-08-30,SCHWERDT,1,"Baron von Haller, fämtliche von Nürnberg.","Baron von Haller, fämtliche von Nürnberg",Baron (https://de.wikipedia.org/wiki/Baron https://de.wikipedia.org/wiki/Baron_Corbin https://de.wikipedia.org/wiki/Baronet https://de.wikipedia.org/wiki/Baron_Noir https://de.wikipedia.org/wiki/Baron_1898 https://de.wikipedia.org/wiki/Baron_Gautsch https://de.wikipedia.org/wiki/Baroness https://de.wikipedia.org/wiki/Baron_(Familienname) https://de.wikipedia.org/wiki/Baron_Gottfried_Schmiedel https://de.wikipedia.org/wiki/Baron_Hill),../../ideas/ocr_mit_claude/0058.txt
874,30 Augusti 1780,1780-08-30,SCHWERDT,1,Blumer von Glarus.,Blumer von Glarus,Blumer (https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers https://de.wikipedia.org/wiki/Blumert),../../ideas/ocr_mit_claude/0058.txt
875,30 Augusti 1780,1780-08-30,SCHWERDT,1,Dienast von Basel f 4.,Dienast von Basel f 4,Dienast (https://de.wikipedia.org/wiki/Dienstgrade_der_Bundeswehr https://de.wikipedia.org/wiki/Dienstgradabzeichen_der_Bundeswehr https://de.wikipedia.org/wiki/Dienstgrade_der_Streitkr%C3%A4fte_der_Vereinigten_Staaten https://de.wikipedia.org/wiki/Dienstgrade_der_%C3%B6sterreichischen_Sicherheitsexekutive https://de.wikipedia.org/wiki/Dienstgrade_der_Wehrmacht https://de.wikipedia.org/wiki/Dienstgrade_der_Feuerwehr_in_Nordrhein-Westfalen https://de.wikipedia.org/wiki/Dienstgrade_der_franz%C3%B6sischen_Streitkr%C3%A4fte https://de.wikipedia.org/wiki/Dienstleistung https://de.wikipedia.org/wiki/Dienstgradgruppe https://de.wikipedia.org/wiki/Dienstgrad),../../ideas/ocr_mit_claude/0058.txt
876,30 Augusti 1780,1780-08-30,SCHWERDT,1,Beſt. Mr. Bridges Anglois,"Beſt, Mr. Bridges Anglois","Beſt (https://de.wikipedia.org/wiki/Bestimmtheitsma%C3%9F https://de.wikipedia.org/wiki/Bestattung https://de.wikipedia.org/wiki/Bestie_des_G%C3%A9vaudan https://de.wikipedia.org/wiki/Bestwig https://de.wikipedia.org/wiki/Besteigung_aller_Achttausender https://de.wikipedia.org/wiki/Bestensee https://de.wikipedia.org/wiki/Bestattungswald https://de.wikipedia.org/wiki/Bestandsschutz https://de.wikipedia.org/wiki/Bestenliste_der_Triathleten_auf_der_Ironman-Distanz https://de.wikipedia.org/wiki/Bestseller), ",../../ideas/ocr_mit_claude/0058.txt
877,30 Augusti 1780,1780-08-30,SCHWERDT,1,Dollfus. Ryster. von Mühlhaufen.,"Dollfus. Ryster, von Mühlhaufen",", ",../../ideas/ocr_mit_claude/0058.txt
878,30 Augusti 1780,1780-08-30,SCHWERDT,1,Landvogt Tanner und,Landvogt Tanner und,,../../ideas/ocr_mit_claude/0058.txt
879,30 Augusti 1780,1780-08-30,SCHWERDT,1,Näunj von Herifau.,Näunj von Herifau,Näunj (https://de.wikipedia.org/wiki/Neunj%C3%A4hriger_Krieg_(Irland) https://de.wikipedia.org/wiki/Neunj%C3%A4hriges_Gymnasium https://de.wikipedia.org/wiki/Neun_Jahrhunderte_j%C3%BCdisches_Leben_in_Th%C3%BCringen https://de.wikipedia.org/wiki/N._Kunjarani_Devi https://de.wikipedia.org/wiki/Neunj%C3%A4hriger_Krieg),../../ideas/ocr_mit_claude/0058.txt
880,30 Augusti 1780,1780-08-30,SCHWERDT,1,Faut von Saarbrücken.,Faut von Saarbrücken,Faut (https://de.wikipedia.org/wiki/Faut https://de.wikipedia.org/wiki/Fautsbach_(Murr) https://de.wikipedia.org/wiki/Fautenbach_(Fluss) https://de.wikipedia.org/wiki/Fauteuil https://de.wikipedia.org/wiki/Fauth_(Mondkrater) https://de.wikipedia.org/wiki/Fautfracht https://de.wikipedia.org/wiki/Fautsburg https://de.wikipedia.org/wiki/Fautenbach https://de.wikipedia.org/wiki/Fautaua_(Fluss) https://de.wikipedia.org/wiki/Fautzen),../../ideas/ocr_mit_claude/0058.txt
881,30 Augusti 1780,1780-08-30,SCHWERDT,1,Baron & Comp. von Augſpurg.,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0058.txt
882,30 Augusti 1780,1780-08-30,SCHWERDT,1,Cherbet von Schafflisheim.,Cherbet von Schafflisheim,Cherbet (https://de.wikipedia.org/wiki/Chervettes https://de.wikipedia.org/wiki/Cherbst-Nunatak https://de.wikipedia.org/wiki/Cherleton https://de.wikipedia.org/wiki/Chirbet_Keijafa https://de.wikipedia.org/wiki/Cheret-waret https://de.wikipedia.org/wiki/Cherberg https://de.wikipedia.org/wiki/Ch%C3%A9r%C3%AAt https://de.wikipedia.org/wiki/Chervet https://de.wikipedia.org/wiki/Chebet https://de.wikipedia.org/wiki/Cherleton_(Begriffskl%C3%A4rung)),../../ideas/ocr_mit_claude/0058.txt
883,30 Augusti 1780,1780-08-30,STORCHEN,2,Hr. Zobel von Stuttgardt f. 2.,Hr. Zobel von Stuttgardt,Zobel (https://de.wikipedia.org/wiki/Zobel https://de.wikipedia.org/wiki/Zobelfell https://de.wikipedia.org/wiki/Zobel_(Adelsgeschlecht) https://de.wikipedia.org/wiki/Zobellviridae https://de.wikipedia.org/wiki/Zobel-Klasse https://de.wikipedia.org/wiki/Zobel_(Fisch) https://de.wikipedia.org/wiki/Zobel_(Panzerfahrzeug) https://de.wikipedia.org/wiki/Zobeltitz_(Adelsgeschlecht) https://de.wikipedia.org/wiki/Zobeltitz https://de.wikipedia.org/wiki/Zobelschloss_(Distelhausen)),../../ideas/ocr_mit_claude/0058.txt
884,30 Augusti 1780,1780-08-30,STORCHEN,2,Jof. Eggefchweiler von Wangen.,Jof. Eggefchweiler von Wangen,,../../ideas/ocr_mit_claude/0058.txt
885,30 Augusti 1780,1780-08-30,STORCHEN,2,Joh. Hombel von Seengen.,Joh. Hombel von Seengen,,../../ideas/ocr_mit_claude/0058.txt
886,30 Augusti 1780,1780-08-30,ADLER,3,Hr. Meyer von Efslingen.,Hr. Meyer von Efslingen,Meyer (https://de.wikipedia.org/wiki/Meyer https://de.wikipedia.org/wiki/Meyer_Werft https://de.wikipedia.org/wiki/Meyers_Konversations-Lexikon https://de.wikipedia.org/wiki/Meyer_Lansky https://de.wikipedia.org/wiki/Meyer_Burger_Technology https://de.wikipedia.org/wiki/Meyer_Turku https://de.wikipedia.org/wiki/Meyer_%26_Beck_Handels_KG https://de.wikipedia.org/wiki/Meyer-Optik https://de.wikipedia.org/wiki/Meyer_%26_Meyer https://de.wikipedia.org/wiki/Meyernberg),../../ideas/ocr_mit_claude/0058.txt
887,30 Augusti 1780,1780-08-30,ADLER,3,Noel Corbalier d'Auvergne.,Noel Corbalier d'Auvergne,,../../ideas/ocr_mit_claude/0058.txt
888,30 Augusti 1780,1780-08-30,ADLER,3,Ant. Scharr aus Amberg in Bayern f. 2.,Ant. Scharr aus Amberg in Bayern,,../../ideas/ocr_mit_claude/0058.txt
889,30 Augusti 1780,1780-08-30,ADLER,3,6 Zurzacher Fuhrzacher.,,,../../ideas/ocr_mit_claude/0058.txt
890,30 Augusti 1780,1780-08-30,ROTHHAUS,4,Mr. Pizzala de Milan.,Mr. Pizzala de Milan,Pizzala (https://de.wikipedia.org/wiki/Pizzala https://de.wikipedia.org/wiki/Pizzakarton https://de.wikipedia.org/wiki/Pizzagate https://de.wikipedia.org/wiki/Pizza-Bande https://de.wikipedia.org/wiki/Pizzale https://de.wikipedia.org/wiki/Pizzasalami https://de.wikipedia.org/wiki/Pizzapackung https://de.wikipedia.org/wiki/Pizza_Hawaii https://de.wikipedia.org/wiki/Pizza_capricciosa https://de.wikipedia.org/wiki/Pizza_Mann_%26_Schnitzelhaus),../../ideas/ocr_mit_claude/0058.txt
891,30 Augusti 1780,1780-08-30,ROTHHAUS,4,Brix aus Böhmen f. 2.,Brix aus Böhmen,Brix (https://de.wikipedia.org/wiki/Brix https://de.wikipedia.org/wiki/Brixen https://de.wikipedia.org/wiki/Brixen_im_Thale https://de.wikipedia.org/wiki/Brixner_Dom https://de.wikipedia.org/wiki/Brixlegg https://de.wikipedia.org/wiki/Brixton_Motorcycles https://de.wikipedia.org/wiki/Brixner_Domkreuzgang https://de.wikipedia.org/wiki/Brix_Schaumburg https://de.wikipedia.org/wiki/Brixentaler_Bauerntarock https://de.wikipedia.org/wiki/Brixental),../../ideas/ocr_mit_claude/0058.txt
892,30 Augusti 1780,1780-08-30,ROTHHAUS,4,Joh. Weinmann aus Bayern f 4.,Joh. Weinmann aus Bayern f 4,,../../ideas/ocr_mit_claude/0058.txt
893,30 Augusti 1780,1780-08-30,HIRSCHEN,5,"Mr. Fornaro von Langentee f. 2,",Mr. Fornaro von Langentee,Fornaro (https://de.wikipedia.org/wiki/Fornaro https://de.wikipedia.org/wiki/Fornaroli https://de.wikipedia.org/wiki/FortaRock_Festival https://de.wikipedia.org/wiki/Forna%C3%A7on https://de.wikipedia.org/wiki/Fornarina https://de.wikipedia.org/wiki/Forza_Rossa_Racing https://de.wikipedia.org/wiki/Fornarelli https://de.wikipedia.org/wiki/Fornara https://de.wikipedia.org/wiki/Fornarini https://de.wikipedia.org/wiki/Fornaris),../../ideas/ocr_mit_claude/0058.txt
894,30 Augusti 1780,1780-08-30,HIRSCHEN,5,3 Landl.    2 Handw.,,,../../ideas/ocr_mit_claude/0058.txt
895,30 Augusti 1780,1780-08-30,RABEN,12,"Hr. Helbling, Portrait-Mahler v. Wien.","Hr. Helbling, Portrait-Mahler von Wien",,../../ideas/ocr_mit_claude/0058.txt
896,30 Augusti 1780,1780-08-30,RABEN,12,Nicol. zum Stein von Memmingen f. 2.,Nicol. zum Stein von Memmingen,,../../ideas/ocr_mit_claude/0058.txt
897,30 Augusti 1780,1780-08-30,RABEN,12,"Schärrer, Hr. Schweizer von Peterſzell f 4.","Schärrer, Hr. Schweizer von Peterſzell f 4",,../../ideas/ocr_mit_claude/0058.txt
898,30 Augusti 1780,1780-08-30,RABEN,12,Marx Wart & Comp. von Glarus.,UNABLE TO PARSE,,../../ideas/ocr_mit_claude/0058.txt
899,30 Augusti 1780,1780-08-30,RABEN,12,1 Leipziger Fuhrmann.,,,../../ideas/ocr_mit_claude/0058.txt
900,30 Augusti 1780,1780-08-30,RABEN,12,2 Landl.,,,../../ideas/ocr_mit_claude/0058.txt
901,30 Augusti 1780,1780-08-30,ROESSL,8,Mr. Pascal de Bourgogne f 2.,Mr. Pascal de Bourgogne f 2,Pascal (https://de.wikipedia.org/wiki/Pascal https://de.wikipedia.org/wiki/Pascal_Wehrlein https://de.wikipedia.org/wiki/Pascal_(Programmiersprache) https://de.wikipedia.org/wiki/Pascal_Gro%C3%9F https://de.wikipedia.org/wiki/Pascal_(Einheit) https://de.wikipedia.org/wiki/Pascal_Breuer https://de.wikipedia.org/wiki/Pascalsches_Dreieck https://de.wikipedia.org/wiki/Pascalsche_Wette https://de.wikipedia.org/wiki/Pascal-Prozess https://de.wikipedia.org/wiki/Pascal_K%C3%B6pke),../../ideas/ocr_mit_claude/0058.txt
902,30 Augusti 1780,1780-08-30,ROESSL,8,Rizi. Mr. Beterettj di Chiavenna f 8.,"Rizi, Mr. Beterettj di Chiavenna f 8","Rizi (https://de.wikipedia.org/wiki/Rizi https://de.wikipedia.org/wiki/Rizinus%C3%B6l https://de.wikipedia.org/wiki/Rizin https://de.wikipedia.org/wiki/Rizinfund_in_K%C3%B6ln https://de.wikipedia.org/wiki/Rizia_Rahman https://de.wikipedia.org/wiki/Rizinuswachs https://de.wikipedia.org/wiki/Rizinus https://de.wikipedia.org/wiki/Rizinols%C3%A4ure https://de.wikipedia.org/wiki/Rizik https://de.wikipedia.org/wiki/Rizzoli_%26_Isles), ",../../ideas/ocr_mit_claude/0058.txt
903,30 Augusti 1780,1780-08-30,ROESSL,8,Aloyſius Heckli von Schweiz.,Aloyſius Heckli von Schweiz,,../../ideas/ocr_mit_claude/0058.txt
904,30 Augusti 1780,1780-08-30,ROESSL,8,Schneelj von Glarus.,Schneelj von Glarus,Schneelj (https://de.wikipedia.org/wiki/Schneeleopard https://de.wikipedia.org/wiki/Schneelast https://de.wikipedia.org/wiki/Schneel%C3%B6we https://de.wikipedia.org/wiki/Schneeleopardfell https://de.wikipedia.org/wiki/Schneelochgletscher https://de.wikipedia.org/wiki/Schneeland_(Film) https://de.wikipedia.org/wiki/Schneelasten_in_%C3%96sterreich https://de.wikipedia.org/wiki/Schneelast_in_der_Schweiz https://de.wikipedia.org/wiki/Schneeland_(Kawabata) https://de.wikipedia.org/wiki/Schneeleopard-Orden),../../ideas/ocr_mit_claude/0058.txt
905,30 Augusti 1780,1780-08-30,ROESSL,8,Daniel Ernſt von Arau.,Daniel Ernſt von Arau,Daniel Ernſt (https://de.wikipedia.org/wiki/Daniel_Ernst_Jablonski https://de.wikipedia.org/wiki/Daniel_Ernst_Wagner https://de.wikipedia.org/wiki/Daniel_Ernst_M%C3%BCller https://de.wikipedia.org/wiki/Daniel-Ernst-Jablonski-Medaille https://de.wikipedia.org/wiki/Daniel_Ernest_Flores https://de.wikipedia.org/wiki/Daniel_Ernest_Forrest_Jr. https://de.wikipedia.org/wiki/Daniel_Bernstein https://de.wikipedia.org/wiki/Daniele_Rustioni),../../ideas/ocr_mit_claude/0058.txt
906,30 Augusti 1780,1780-08-30,ROESSL,8,Hugelſchoffer von Alterichweifen.,Hugelſchoffer von Alterichweifen,,../../ideas/ocr_mit_claude/0058.txt
907,30 Augusti 1780,1780-08-30,ROESSL,8,6 Landl.,,,../../ideas/ocr_mit_claude/0058.txt
908,31 Augusti 1780,1780-08-31,SCHWERDT,1,Mr. Esmenjaud de Moulins f. 2.,Mr. Esmenjaud de Moulins,,../../ideas/ocr_mit_claude/0060.txt
909,31 Augusti 1780,1780-08-31,SCHWERDT,1,Baron Kreis. Baron von Holzlehuher.,Baron Kreis. Baron von Holzlehuher,,../../ideas/ocr_mit_claude/0060.txt
910,31 Augusti 1780,1780-08-31,SCHWERDT,1,"Baron von Haller, sämtliche von Nürnberg.","Baron von Haller, sämtliche von Nürnberg",Baron (https://de.wikipedia.org/wiki/Baron https://de.wikipedia.org/wiki/Baron_Corbin https://de.wikipedia.org/wiki/Baronet https://de.wikipedia.org/wiki/Baron_Noir https://de.wikipedia.org/wiki/Baron_1898 https://de.wikipedia.org/wiki/Baron_Gautsch https://de.wikipedia.org/wiki/Baroness https://de.wikipedia.org/wiki/Baron_(Familienname) https://de.wikipedia.org/wiki/Baron_Gottfried_Schmiedel https://de.wikipedia.org/wiki/Baron_Hill),../../ideas/ocr_mit_claude/0060.txt
911,31 Augusti 1780,1780-08-31,SCHWERDT,1,Zwicky. Hr Blumer von Glarus.,"Zwicky, Hr. Blumer von Glarus","Zwicky (https://de.wikipedia.org/wiki/Zwicky https://de.wikipedia.org/wiki/Zwicky-Areal https://de.wikipedia.org/wiki/Zwicky_%26_Co. https://de.wikipedia.org/wiki/Zwicky_(Mondkrater) https://de.wikipedia.org/wiki/Zwicky-Katalog https://de.wikipedia.org/wiki/Zwicky%E2%80%99s_Triplet https://de.wikipedia.org/wiki/Zwickau https://de.wikipedia.org/wiki/Zwickauer_Mulde https://de.wikipedia.org/wiki/Zwickauer_Steinkohlenrevier https://de.wikipedia.org/wiki/Zwickel_(Textil)), Blumer (https://de.wikipedia.org/wiki/Blumer https://de.wikipedia.org/wiki/Blumerode https://de.wikipedia.org/wiki/Blumer_(Familie) https://de.wikipedia.org/wiki/Blumergraben https://de.wikipedia.org/wiki/Blumeray https://de.wikipedia.org/wiki/Blumer_Beck https://de.wikipedia.org/wiki/Blumerberg https://de.wikipedia.org/wiki/Blumer-Marcus https://de.wikipedia.org/wiki/Blumers https://de.wikipedia.org/wiki/Blumert)",../../ideas/ocr_mit_claude/0060.txt
912,31 Augusti 1780,1780-08-31,SCHWERDT,1,Dollfus. Rysler. von Mühlhausen.,"Dollfus. Rysler, von Mühlhausen",", ",../../ideas/ocr_mit_claude/0060.txt
913,31 Augusti 1780,1780-08-31,SCHWERDT,1,Faut von Saarbrücken.,Faut von Saarbrücken,Faut (https://de.wikipedia.org/wiki/Faut https://de.wikipedia.org/wiki/Fautsbach_(Murr) https://de.wikipedia.org/wiki/Fautenbach_(Fluss) https://de.wikipedia.org/wiki/Fauteuil https://de.wikipedia.org/wiki/Fauth_(Mondkrater) https://de.wikipedia.org/wiki/Fautfracht https://de.wikipedia.org/wiki/Fautsburg https://de.wikipedia.org/wiki/Fautenbach https://de.wikipedia.org/wiki/Fautaua_(Fluss) https://de.wikipedia.org/wiki/Fautzen),../../ideas/ocr_mit_claude/0060.txt
914,31 Augusti 1780,1780-08-31,SCHWERDT,1,Pallavant. Hr von Grieselin. Hr Keller von Basel.,"Pallavant, Hr. von Grieselin, Hr. Keller von Basel","Pallavant (https://de.wikipedia.org/wiki/Pallava-Tempel), , Keller (https://de.wikipedia.org/wiki/Keller https://de.wikipedia.org/wiki/Kellerwald https://de.wikipedia.org/wiki/Kellerassel https://de.wikipedia.org/wiki/Keller_(Familienname) https://de.wikipedia.org/wiki/Kellerspinne_(Finsterspinnen) https://de.wikipedia.org/wiki/Kellergasse https://de.wikipedia.org/wiki/Kellersee https://de.wikipedia.org/wiki/Kellerautomat https://de.wikipedia.org/wiki/Kellerkommando https://de.wikipedia.org/wiki/Kellertheater_Bremgarten)",../../ideas/ocr_mit_claude/0060.txt
915,31 Augusti 1780,1780-08-31,SCHWERDT,1,Hogner de Versailles. Hr Meismer v. Rheineck f. 2.,"Hogner de Versailles, Hr. Meismer von Rheineck","Hogner (https://de.wikipedia.org/wiki/Horner-Schema https://de.wikipedia.org/wiki/Horner-Syndrom https://de.wikipedia.org/wiki/Hornschlitten https://de.wikipedia.org/wiki/Horner-Wadsworth-Emmons-Reaktion https://de.wikipedia.org/wiki/Hongerwinter https://de.wikipedia.org/wiki/Hohner https://de.wikipedia.org/wiki/Honerdingen https://de.wikipedia.org/wiki/Hogneau https://de.wikipedia.org/wiki/Hohner-Konservatorium https://de.wikipedia.org/wiki/Honerath), Meismer (https://de.wikipedia.org/wiki/Meister_Eder_und_sein_Pumuckl https://de.wikipedia.org/wiki/Meister_Eckhart https://de.wikipedia.org/wiki/Meister_Eder_und_sein_Pumuckl_(Fernsehserie) https://de.wikipedia.org/wiki/Meister https://de.wikipedia.org/wiki/Meisterstern https://de.wikipedia.org/wiki/Meisterzwang https://de.wikipedia.org/wiki/Meister_E._S. https://de.wikipedia.org/wiki/Meister_Gerhard https://de.wikipedia.org/wiki/Meisterwurz https://de.wikipedia.org/wiki/Meister_Floh)",../../ideas/ocr_mit_claude/0060.txt
916,31 Augusti 1780,1780-08-31,SCHWERDT,1,Straub von St. Gallen.,Straub von Sankt Gallen,Straub (https://de.wikipedia.org/wiki/Straub https://de.wikipedia.org/wiki/Straubing https://de.wikipedia.org/wiki/Straubing_Tigers https://de.wikipedia.org/wiki/Straubenhardt https://de.wikipedia.org/wiki/Straubing-Holland https://de.wikipedia.org/wiki/Straub-Huillet https://de.wikipedia.org/wiki/Straubinger_Hochschulpreis https://de.wikipedia.org/wiki/Straubinger_Gruppe https://de.wikipedia.org/wiki/Strauben https://de.wikipedia.org/wiki/Straubinger_Haus),../../ideas/ocr_mit_claude/0060.txt
